,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
30,tSOonm4O0gZtQP9nKLtaJA,cav-restaurant-providence,CAV Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/b7oPkN0SpN0zgKEvZLm2Qw/o.jpg,False,https://www.yelp.com/biz/cav-restaurant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,484,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 41.8173904418945, 'longitude': -71.4114685058594}",['delivery'],$$,"{'address1': '14 Imperial Pl', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['14 Imperial Pl', 'Providence, RI 02903']}",+14017519164,(401) 751-9164,986.1780293374949
31,fFZqAsa43KoZdamDo64BMA,aleppo-sweets-providence,Aleppo Sweets,https://s3-media2.fl.yelpcdn.com/bphoto/fiVHe9ZkbJ8jmwobJEdwpw/o.jpg,False,https://www.yelp.com/biz/aleppo-sweets-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,215,"[{'alias': 'syrian', 'title': 'Syrian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 41.82121, 'longitude': -71.39174}",['delivery'],$$,"{'address1': '107 Ives St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['107 Ives St', 'Providence, RI 02906']}",,,1987.4328757227263
32,RWD95WS_ViX5PE7idDICBQ,kabob-and-curry-providence-2,Kabob and Curry,https://s3-media1.fl.yelpcdn.com/bphoto/zJrpiIQPVcSwIXHgXa8_ag/o.jpg,False,https://www.yelp.com/biz/kabob-and-curry-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,510,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 41.828905, 'longitude': -71.400607}","['pickup', 'delivery']",$$,"{'address1': '261 Thayer St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['261 Thayer St', 'Providence, RI 02906']}",+14012738844,(401) 273-8844,1233.822732181399
33,otrAgBvYPhpIpTezkxlebQ,coffee-exchange-providence,Coffee Exchange,https://s3-media4.fl.yelpcdn.com/bphoto/1IkvrrMXcp8KHT5L3zZtyA/o.jpg,False,https://www.yelp.com/biz/coffee-exchange-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,390,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 41.819283, 'longitude': -71.399206}",['delivery'],$$,"{'address1': '207 Wickenden St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['207 Wickenden St', 'Providence, RI 02903']}",+14012731198,(401) 273-1198,1490.3013893945736
34,eWYP_P2Bapy97gyf5sSXzg,pane-e-vino-providence,Pane E Vino,https://s3-media2.fl.yelpcdn.com/bphoto/YFJaJKDmZEcG6zpzQfp9tA/o.jpg,False,https://www.yelp.com/biz/pane-e-vino-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,430,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 41.8238920980575, 'longitude': -71.4297369846557}",['delivery'],$$$,"{'address1': '365 Atwells Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['365 Atwells Ave', 'Providence, RI 02903']}",+14012232230,(401) 223-2230,1247.1225387757872
35,LndQUZVwFslE2_BSVMgPOQ,persimmon-providence-2,Persimmon,https://s3-media2.fl.yelpcdn.com/bphoto/MbagvaVajPeKqXvJ4Ron8A/o.jpg,False,https://www.yelp.com/biz/persimmon-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,284,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 41.82208, 'longitude': -71.39638}",['delivery'],$$$,"{'address1': '99 Hope St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['99 Hope St', 'Providence, RI 02906']}",+14014327422,(401) 432-7422,1588.5076993160255
36,12jigMl6TYGMC04234Xrfg,the-classic-cafe-providence-4,The Classic Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/pE54mWzeooPsUuWwfAAOZg/o.jpg,False,https://www.yelp.com/biz/the-classic-cafe-providence-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,558,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.81752876933627, 'longitude': -71.4225078612175}","['pickup', 'delivery']",$$,"{'address1': '865 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['865 Westminster St', 'Providence, RI 02903']}",+14012730707,(401) 273-0707,1116.1054105885705
37,YA1V1bpw0PPjAmztikduNA,mikes-calzones-and-deli-providence,Mike's Calzones & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/RDv-ObLzyDyBMTl8oabdSg/o.jpg,False,https://www.yelp.com/biz/mikes-calzones-and-deli-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,221,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}]",4.5,"{'latitude': 41.82985, 'longitude': -71.4010799}","['pickup', 'delivery']",$,"{'address1': '288 Thayer St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['288 Thayer St', 'Providence, RI 02906']}",+14012288455,(401) 228-8455,1228.5371107925155
38,pnt2AQuGUFP0q1t8XU6mhw,andinos-providence,Andino's,https://s3-media3.fl.yelpcdn.com/bphoto/T4sOYV9FUOvJ263GC10JFQ/o.jpg,False,https://www.yelp.com/biz/andinos-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,615,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.82349, 'longitude': -71.423721}","['pickup', 'delivery']",$$,"{'address1': '171 Atwells Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['171 Atwells Ave', 'Providence, RI 02903']}",+14014533164,(401) 453-3164,773.0944251760968
39,N8x2_OBshLNGdcRp1ErhNQ,troop-pvd-providence,Troop PVD,https://s3-media1.fl.yelpcdn.com/bphoto/5loOvDsCsHRnqPK966Wi7Q/o.jpg,False,https://www.yelp.com/biz/troop-pvd-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,322,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 41.819166787301356, 'longitude': -71.44068268177327}","['pickup', 'delivery']",$$,"{'address1': '60 Valley St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['60 Valley St', 'Providence, RI 02909']}",+14014732900,(401) 473-2900,2260.0523263955856
40,zSGi4RXddLdZ28QfWSeImQ,the-slow-rhode-providence,The Slow Rhode,https://s3-media2.fl.yelpcdn.com/bphoto/v_HCljGzVQAJ44cfw3sVXA/o.jpg,False,https://www.yelp.com/biz/the-slow-rhode-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,232,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 41.8189811706543, 'longitude': -71.4239273071289}",['delivery'],$$,"{'address1': '425 W Fountain St', 'address2': 'Ste 106', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['425 W Fountain St', 'Ste 106', 'Providence, RI 02903']}",+14013510006,(401) 351-0006,1069.3045631954483
41,4RH244Yrvotb0V2lnwuMCg,the-malted-barley-providence-3,The Malted Barley,https://s3-media2.fl.yelpcdn.com/bphoto/rFNu4RdbKqad_v9eTAxvMQ/o.jpg,False,https://www.yelp.com/biz/the-malted-barley-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,481,"[{'alias': 'pretzels', 'title': 'Pretzels'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.821698, 'longitude': -71.413999}","['pickup', 'delivery']",$$,"{'address1': '334 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['334 Westminster St', 'Providence, RI 02903']}",+14014900300,(401) 490-0300,464.1128014540792
42,HeGKbaYTgRzskhAWXr61qg,circe-restaurant-and-bar-providence,Circe Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/PURXtupNNkZvtASCXDi70w/o.jpg,False,https://www.yelp.com/biz/circe-restaurant-and-bar-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,401,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 41.824186, 'longitude': -71.4098529}","['pickup', 'delivery']",$$$,"{'address1': '50 Weybosset St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['50 Weybosset St', 'Providence, RI 02903']}",+14014378991,(401) 437-8991,456.5211732362545
43,xBVvaXs1bVsRm5K-mf_aTg,heng-thai-and-rotisserie-providence,Heng Thai and Rotisserie,https://s3-media2.fl.yelpcdn.com/bphoto/vfT9HdaNQMeRRXpG5hmzVg/o.jpg,False,https://www.yelp.com/biz/heng-thai-and-rotisserie-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,196,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 41.82783, 'longitude': -71.40121}","['pickup', 'delivery']",$$,"{'address1': '165 Angell St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['165 Angell St', 'Providence, RI 02906']}",+14017511651,(401) 751-1651,1154.5102860348818
44,vZCO4aosyBT1KiEIQ4p4zQ,white-electric-coffee-providence,White Electric Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/1HsyZcVg_foi61rVn2uRrQ/o.jpg,False,https://www.yelp.com/biz/white-electric-coffee-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,256,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.5,"{'latitude': 41.8185, 'longitude': -71.41989}",['delivery'],$,"{'address1': '711 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['711 Westminster St', 'Providence, RI 02903']}",+14014533007,(401) 453-3007,911.5995103332673
45,fT9o2Nq7YlY9yhGAoKxb1Q,risd-museum-providence,RISD Museum,https://s3-media2.fl.yelpcdn.com/bphoto/SKdZ6zqlvRM7mtAU0dMl_w/o.jpg,False,https://www.yelp.com/biz/risd-museum-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,159,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,"{'latitude': 41.82648, 'longitude': -71.40774}",[],,"{'address1': '20 N Main St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['20 N Main St', 'Providence, RI 02903']}",+14014546500,(401) 454-6500,589.3835043484285
46,3WlChj_opX9nwtLur54xhw,den-den-korean-fried-chicken-providence-2,Den Den Korean Fried Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/tdL9PPwSMc__-NXDpB_Xiw/o.jpg,False,https://www.yelp.com/biz/den-den-korean-fried-chicken-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,393,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 41.8282886910073, 'longitude': -71.4003867805078}",['delivery'],$$,"{'address1': '182 Angell St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['182 Angell St', 'Providence, RI 02906']}",+14012349955,(401) 234-9955,1234.3164256930236
47,atnPiI1PIfO9ICFDrae6TA,bolt-coffee-providence-2,Bolt Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/cFNo7BbrnsbnlvXN7c2Vpw/o.jpg,False,https://www.yelp.com/biz/bolt-coffee-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,180,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 41.8230688407516, 'longitude': -71.4160511209037}",['delivery'],$,"{'address1': '122 Fountain St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['122 Fountain St', 'Providence, RI 02903']}",+14012149944,(401) 214-9944,319.8243025375361
48,w0vrcHH36Y35wj7o3eJ8nA,rosalina-providence,Rosalina,https://s3-media1.fl.yelpcdn.com/bphoto/k2Ry4jqbmXPmUEM3SkUOZA/o.jpg,False,https://www.yelp.com/biz/rosalina-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,436,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 41.822001, 'longitude': -71.415743}",['delivery'],$$,"{'address1': '50 Aborn St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['50 Aborn St', 'Providence, RI 02903']}",+14012707330,(401) 270-7330,429.8361563355007
49,CLfX-_6CngIOjJslhNkTCA,mills-tavern-providence,Mill's Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/VCVF3WLtQn9xb-tgabjCUQ/o.jpg,False,https://www.yelp.com/biz/mills-tavern-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,367,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 41.8280487060547, 'longitude': -71.4092102050781}",['delivery'],$$$,"{'address1': '101 N Main St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['101 N Main St', 'Providence, RI 02903']}",+14012723331,(401) 272-3331,544.5682145923189
50,mc9x12Pi8Cz44xFPTZY4Yg,ogies-trailer-park-providence,Ogie's Trailer Park,https://s3-media2.fl.yelpcdn.com/bphoto/027kTniDL8Sw8TqGZM5XtQ/o.jpg,False,https://www.yelp.com/biz/ogies-trailer-park-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,474,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 41.81717728774341, 'longitude': -71.42753894344504}","['pickup', 'delivery']",$$,"{'address1': '1155 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['1155 Westminster St', 'Providence, RI 02909']}",+14013838200,(401) 383-8200,1420.586711176142
51,qhaM8V7hXIjQRip0GT5LHA,xaco-taco-providence,Xaco Taco,https://s3-media1.fl.yelpcdn.com/bphoto/Pu-RJRHh2-jUgPZXBTVrDQ/o.jpg,False,https://www.yelp.com/biz/xaco-taco-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,467,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.0,"{'latitude': 41.81706, 'longitude': -71.40733}","['pickup', 'delivery']",$$,"{'address1': '370 Richmond St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['370 Richmond St', 'Providence, RI 02903']}",+14012288286,(401) 228-8286,1155.41626631264
52,1adq0cIoLwFBQeFpaBAnIw,camilles-providence,Camille's,https://s3-media2.fl.yelpcdn.com/bphoto/8PbNxhEy1IlUqIRkRK4eIg/o.jpg,False,https://www.yelp.com/biz/camilles-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,289,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 41.8228073120117, 'longitude': -71.4219665527344}",['delivery'],$$$,"{'address1': '71 Bradford St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['71 Bradford St', 'Providence, RI 02903']}",+14017514812,(401) 751-4812,682.9026684466855
53,8gsJbKQXxja5FSvO4qUD-g,ebisu-providence-2,Ebisu,https://s3-media1.fl.yelpcdn.com/bphoto/_YdC8C005bWbQUAUX_mEWg/o.jpg,False,https://www.yelp.com/biz/ebisu-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,326,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 41.7876210833939, 'longitude': -71.4314246533507}","['pickup', 'delivery']",$$,"{'address1': '38 Pontiac Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02907', 'country': 'US', 'state': 'RI', 'display_address': ['38 Pontiac Ave', 'Providence, RI 02907']}",+14012707500,(401) 270-7500,4446.849627633962
54,WNwgSTmhG2Up2XwJSo511A,mokban-korean-bistro-providence,Mokban Korean Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/htvoi3oWQgQR51WwO0JJkA/o.jpg,False,https://www.yelp.com/biz/mokban-korean-bistro-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,389,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 41.82324, 'longitude': -71.41262}","['pickup', 'delivery']",$$,"{'address1': '217 Westminster St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['217 Westminster St', 'Providence, RI 02903']}",+14013311651,(401) 331-1651,356.1291488262244
55,Ln0YT41UR9I-1Ln8Amm-Hw,the-shop-providence,The Shop,https://s3-media4.fl.yelpcdn.com/bphoto/zYZjGcrZznV2ty4dg7XeAw/o.jpg,False,https://www.yelp.com/biz/the-shop-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,197,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 41.8202931, 'longitude': -71.3942067}","['pickup', 'delivery']",$,"{'address1': '460 Wickenden St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['460 Wickenden St', 'Providence, RI 02903']}",+14016841140,(401) 684-1140,1832.480116705282
56,BLPT2k2M2iEqigYFYnxvwQ,apsara-restaurant-providence,Apsara Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/fsl93Vles2X9CvCh4jN0WQ/o.jpg,False,https://www.yelp.com/biz/apsara-restaurant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,396,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 41.8021125793457, 'longitude': -71.4254760742188}","['pickup', 'delivery']",$$,"{'address1': '716 Public St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02907', 'country': 'US', 'state': 'RI', 'display_address': ['716 Public St', 'Providence, RI 02907']}",+14017851490,(401) 785-1490,2774.5211044635626
57,zX_h8Q_hP2IdlgE_2naqnA,red-stripe-providence-2,Red Stripe,https://s3-media1.fl.yelpcdn.com/bphoto/__hy6N-H5ii_Zpmc5ZYepQ/o.jpg,False,https://www.yelp.com/biz/red-stripe-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,701,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.8298447, 'longitude': -71.38926015442456}",['delivery'],$$,"{'address1': '465 Angell St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['465 Angell St', 'Providence, RI 02906']}",+14014376950,(401) 437-6950,2171.909481852637
